Transaction_ID,Amount,Distance_from_Home,Device_Type,IP_Risk_Score,Is_Night_Transaction,Is_Fraud
12765,29.18,0.0123,2,0.65,0,0
12766,29.63,0.0123,0,0.75,0,0
12767,22.88,0.0123,0,0.88,0,0
12768,10.81,0.0123,0,0.74,0,0
12769,54.34,0.0123,0,0.95,0,0
12770,13.84,0.0123,2,0.59,0,0
12771,1219.43,0.0123,2,0.59,0,0
12772,6.98,0.0123,0,0.21,0,0
12773,61.45,0.0123,2,0.38,0,0
12774,18.75,0.0123,2,0.81,0,0
12775,13.17,0.0123,0,0.0,0,0
12776,112.46,0.0123,0,0.47,0,0
12777,67.06,0.0123,0,0.47,0,0
12778,69.73,0.0123,2,0.76,0,0
12779,72.45,4.8088,1,0.17,0,0
12780,10.85,0.0123,0,0.58,0,0
12781,75.38,0.0123,1,0.77,0,0
12782,46.7,0.0123,0,0.92,0,0
12783,16.4,0.0123,0,0.9,0,0
12784,28.44,0.0123,0,0.25,0,0
12785,47.42,0.0123,2,0.7,0,0
12786,36.23,0.0123,2,0.17,0,0
12787,3292.23,0.0123,0,0.3,0,1
12788,57.02,0.0123,0,0.88,1,1
12789,44.17,0.0123,0,0.63,0,0
12790,86.47,0.0123,1,0.89,0,0
12791,28.36,0.0123,0,0.99,0,0
12792,82.83,0.0123,2,1.0,0,0
12793,31.45,0.0123,0,0.81,1,1
12794,241.09,0.0123,0,0.88,0,0
12795,13.12,0.0123,0,0.17,0,0
12796,67.15,4.8088,0,0.02,0,0
12797,22.39,0.0123,2,0.27,0,0
12798,20.8,0.0123,0,0.26,0,0
12799,1589.46,0.0123,0,0.25,0,1
12800,3583.96,0.0123,2,0.37,0,1
12801,401.66,0.0123,2,0.7,0,0
12802,13.7,0.0123,0,0.95,0,0
12803,60.18,0.0123,2,0.39,0,0
12804,68.91,0.0123,0,0.69,0,0
12805,234.51,0.0123,0,0.98,0,0
12806,46.2,0.0123,0,0.05,0,0
12807,23.83,0.0123,2,0.18,0,0
12808,39.9,0.0123,2,0.04,1,0
12809,68.46,0.0123,0,0.37,1,0
12810,83.07,0.0123,2,0.12,0,0
12811,10.07,0.0123,0,0.82,0,0
12812,503.91,0.0123,0,0.32,0,0
12813,10.73,0.0123,0,0.0,0,0
12814,4607.83,0.0123,2,0.72,0,1
12815,17.97,0.0123,2,0.23,1,0
12816,529.67,0.0123,2,0.83,0,0
12817,111.18,0.0123,0,0.99,0,0
12818,59.96,0.0123,1,0.77,0,0
12819,32.15,0.0123,2,0.35,0,0
12820,103.53,0.0123,0,0.03,0,0
12821,23.74,0.0123,1,0.89,0,0
12822,44.69,0.0123,0,0.04,0,0
12823,221.73,0.0123,2,0.5,1,0
12824,79.54,0.0123,2,0.97,0,0
12825,37.07,0.0123,0,0.64,1,0
12826,13.19,0.0123,2,0.83,0,0
12827,40.03,0.0123,0,1.0,0,0
12828,61.96,0.0123,0,0.21,0,0
12829,8.02,0.0123,2,0.72,0,0
12830,14.44,0.0123,0,0.22,0,0
12831,21.14,0.0123,1,0.96,0,0
12832,37.79,0.0123,0,0.89,0,0
12833,11.66,0.0123,0,0.01,0,0
12834,27.27,0.0123,2,1.0,0,0
12835,12.93,0.0123,2,0.67,0,0
12836,7221.26,0.0123,0,0.7,0,1
12837,21.08,0.0123,2,0.42,0,0
12838,8.38,0.0123,2,0.18,0,0
12839,912.61,4.8088,1,0.63,0,1
12840,65.58,0.0123,2,0.73,1,0
12841,36.46,0.0123,0,0.28,0,0
12842,3369.36,0.0123,1,0.62,1,1
12843,67.7,0.0123,2,0.05,0,0
12844,539.03,0.0123,0,0.73,0,0
12845,7800.46,0.0123,0,0.06,0,1
12846,1841.01,0.0123,1,0.41,0,1
12847,48.43,0.0123,2,0.87,0,0
12848,48.31,0.0123,2,0.39,1,0
12849,48.69,0.0123,0,0.57,0,0
12850,968.39,0.0123,0,0.07,0,0
12851,89.09,0.0123,2,0.89,1,1
12852,55.72,0.0123,2,0.41,0,0
12853,65.25,0.0123,2,0.36,1,0
12854,154.2,0.0123,2,0.19,0,0
12855,57.83,0.0123,2,0.13,0,0
12856,34.74,0.0123,2,0.01,0,0
12857,6.78,0.0123,0,0.22,0,0
12858,808.1,0.0123,0,0.45,1,1
12859,80.35,0.0123,2,0.93,1,1
12860,8.37,0.0123,0,0.52,0,0
12861,47.87,0.0123,0,0.47,1,0
12862,43.38,0.0123,2,0.79,0,0
12863,56.27,0.0123,2,0.76,0,0
12864,64.46,0.0123,1,0.47,1,0
12865,2222.57,0.0123,1,0.55,0,1
12866,36.33,0.0123,1,0.21,0,0
12867,30.77,0.0123,0,0.93,0,0
12868,37.65,4.8088,2,0.01,1,1
12869,16.41,0.0123,2,0.88,1,1
12870,15.19,0.0123,0,0.58,0,0
12871,122.83,0.0123,2,0.92,1,1
12872,19.69,0.0123,2,0.35,0,0
12873,46.71,0.0123,0,0.11,0,0
12874,12.06,0.0123,2,0.77,0,0
12875,23.33,0.0123,0,0.61,0,0
12876,33.88,0.0123,0,0.34,1,0
12877,11.62,0.0123,2,0.41,0,0
12878,21.34,0.0123,0,0.54,0,0
12879,70.02,0.0123,0,0.75,0,0
12880,86.25,0.0123,2,0.84,0,0
12881,29.6,0.0123,0,0.53,0,0
12882,15.61,0.0123,2,0.86,0,0
12883,26.57,0.0123,0,0.89,0,0
12884,60.09,0.0123,2,0.08,0,0
12885,10.44,0.0123,0,0.34,0,0
12886,24.71,0.0123,1,0.16,1,0
12887,25.35,0.0123,2,0.23,1,0
12888,18.27,0.0123,2,0.7,0,0
12889,24.67,0.0123,0,0.38,0,0
12890,27.68,0.0123,2,0.5,0,0
12891,52.44,4.8088,2,1.0,0,1
12892,39.93,0.0123,0,0.88,0,0
12893,73.85,0.0123,2,0.29,1,0
12894,75.37,0.0123,2,0.54,0,0
12895,1753.3,4.8088,1,0.2,0,1
12896,22.32,0.0123,0,0.56,1,0
12897,2566.56,0.0123,2,0.36,1,1
12898,101.91,0.0123,2,0.92,0,0
12899,36.22,0.0123,2,0.92,0,0
12900,38.27,0.0123,2,0.6,1,0
12901,65.96,0.0123,0,0.0,0,0
12902,1463.31,0.0123,2,0.89,0,1
12903,51.08,0.0123,2,0.7,0,0
12904,84.35,4.8088,0,0.59,1,1
12905,31.94,0.0123,0,0.38,0,0
12906,22.46,0.0123,1,0.39,0,0
12907,15.22,0.0123,2,0.62,0,0
12908,66.37,0.0123,2,0.34,0,0
12909,62.43,0.0123,0,0.65,0,0
12910,28.82,0.0123,0,0.2,0,0
12911,5.46,0.0123,1,0.49,1,0
12912,24.43,0.0123,0,0.75,0,0
12913,28.76,0.0123,0,0.89,0,0
12914,21.31,0.0123,0,0.88,0,0
12915,1064.11,0.0123,2,0.97,0,1
12916,15.66,0.0123,2,0.93,0,0
12917,313.82,0.0123,2,0.74,0,0
12918,11.73,0.0123,0,0.37,0,0
12919,56.63,0.0123,2,0.56,0,0
12920,14.25,0.0123,0,0.2,0,0
12921,37.1,0.0123,0,0.2,0,0
12922,56.86,0.0123,2,0.11,1,0
12923,34.15,0.0123,0,0.38,0,0
12924,11.92,0.0123,2,0.44,0,0
12925,30.22,0.0123,0,0.9,0,0
12926,25.37,4.8088,2,0.12,0,0
12927,69.72,0.0123,0,0.39,1,0
12928,14.08,0.0123,0,0.5,0,0
12929,39.78,0.0123,2,0.9,0,0
12930,46.39,0.0123,0,0.61,0,0
12931,21.64,4.8088,1,0.39,1,1
12932,10.95,0.0123,2,0.97,1,1
12933,50.51,0.0123,0,0.15,0,0
12934,52.11,0.0123,0,0.16,0,0
12935,23.12,0.0123,0,0.58,0,0
12936,41.32,0.0123,2,0.3,0,0
12937,12.05,0.0123,0,0.78,1,0
12938,45.58,0.0123,2,0.45,0,0
12939,71.01,0.0123,1,0.35,0,0
12940,20.11,4.8088,0,0.52,0,0
12941,74.1,0.0123,2,0.37,1,0
12942,37.2,0.0123,2,0.47,1,0
12943,235.03,0.0123,2,0.75,1,0
12944,52.65,0.0123,2,0.98,0,0
12945,84.49,0.0123,2,0.21,0,0
12946,36.58,0.0123,0,0.43,0,0
12947,36.9,0.0123,0,0.43,0,0
12948,35.47,0.0123,0,0.72,0,0
12949,274.28,0.0123,2,0.86,0,0
12950,85.47,0.0123,2,0.14,0,0
12951,873.37,0.0123,2,0.68,0,0
12952,21.04,0.0123,2,0.93,0,0
12953,26.5,0.0123,2,0.25,0,0
12954,1158.51,0.0123,2,0.35,0,1
12955,21.01,0.0123,2,0.39,0,0
12956,39.97,4.8088,0,0.87,0,1
12957,15.18,0.0123,1,0.9,0,0
12958,58.88,0.0123,0,0.51,0,0
12959,37.09,0.0123,1,0.46,0,0
12960,556.63,0.0123,0,0.89,0,1
12961,31.85,0.0123,2,0.56,0,0
12962,23.17,0.0123,2,0.17,0,0
12963,35.04,0.0123,1,0.47,0,0
12964,36.2,0.0123,0,0.01,1,0
12965,813.09,0.0123,1,0.55,0,0
12966,83.49,0.0123,2,0.24,0,0
12967,45.08,4.8088,2,0.19,0,0
12968,38.55,0.0123,0,0.7,0,0
12969,49.82,0.0123,2,0.59,0,0
12970,16.28,0.0123,2,0.61,0,0
12971,49.07,0.0123,1,0.79,0,0
12972,54.69,0.0123,2,0.97,0,0
12973,33.25,0.0123,2,0.89,0,0
12974,22.67,0.0123,0,0.46,1,0
12975,40.91,0.0123,1,0.33,0,0
12976,26.73,0.0123,2,0.02,0,0
12977,8.06,0.0123,2,0.54,1,0
12978,23.03,0.0123,2,0.86,0,0
12979,898.96,0.0123,0,0.0,0,0
12980,9.79,0.0123,2,0.94,1,1
12981,16.55,0.0123,2,0.1,1,0
12982,38.78,0.0123,0,0.07,0,0
12983,57.46,0.0123,1,0.01,0,0
12984,142.96,0.0123,2,0.82,0,0
12985,2377.94,0.0123,2,0.41,1,1
12986,83.24,0.0123,2,0.47,0,0
12987,398.89,0.0123,0,0.54,0,0
12988,33.42,0.0123,2,0.94,0,0
12989,74.9,0.0123,0,0.93,0,0
12990,59.38,0.0123,2,0.62,0,0
12991,746.21,0.0123,2,0.48,0,0
12992,48.01,0.0123,0,0.79,0,0
12993,15.94,0.0123,0,0.42,1,0
12994,42.19,0.0123,2,0.04,0,0
12995,16.48,0.0123,2,0.03,0,0
12996,14.02,0.0123,2,0.35,0,0
12997,38.43,0.0123,0,0.82,0,0
12998,13.55,0.0123,2,0.17,0,0
12999,60.04,0.0123,2,0.57,0,0
13000,52.11,0.0123,2,0.99,1,1
13001,27.12,0.0123,0,0.86,0,0
13002,19.14,0.0123,2,0.27,0,0
13003,9.36,0.0123,0,0.13,1,0
13004,66.23,0.0123,2,0.7,0,0
13005,21.55,0.0123,0,0.7,1,0
13006,108.88,0.0123,0,0.25,1,0
13007,46.85,0.0123,2,0.73,0,0
13008,29.66,0.0123,0,0.77,0,0
13009,41.67,0.0123,0,0.06,0,0
13010,143.27,0.0123,0,0.34,1,0
13011,34.38,0.0123,1,0.89,0,0
13012,27.77,0.0123,0,0.55,0,0
13013,39.51,0.0123,2,0.39,0,0
13014,11.21,0.0123,0,0.99,0,0
13015,292.53,0.0123,2,0.09,0,0
13016,20.24,0.0123,0,0.2,0,0
13017,11.47,0.0123,0,0.05,0,0
13018,81.81,0.0123,2,0.83,1,1
13019,28.07,0.0123,2,0.57,1,0
13020,2392.32,0.0123,0,0.91,0,1
13021,20.11,4.8088,0,0.59,1,1
13022,33.65,0.0123,0,0.33,0,0
13023,19.7,0.0123,0,0.36,0,0
13024,61.27,0.0123,1,0.16,0,0
13025,23.55,0.0123,0,0.23,0,0
13026,28.67,0.0123,0,0.96,0,0
13027,21.26,0.0123,0,0.54,0,0
13028,36.88,0.0123,1,0.05,0,0
13029,41.63,0.0123,2,0.84,0,0
13030,77.74,0.0123,0,0.55,0,0
13031,479.74,0.0123,2,0.31,0,0
13032,49.24,0.0123,0,0.59,0,0
13033,114.77,0.0123,0,0.63,0,0
13034,14.81,0.0123,0,0.57,0,0
13035,1370.7,0.0123,0,0.2,1,1
13036,18.84,0.0123,0,0.47,0,0
13037,19.13,0.0123,0,0.31,0,0
13038,18.01,0.0123,2,0.7,1,0
13039,12.38,0.0123,0,0.69,0,0
13040,62.44,0.0123,0,0.38,0,0
13041,102.66,0.0123,2,0.41,0,0
13042,12.93,0.0123,2,0.14,0,0
13043,113.72,0.0123,0,0.16,0,0
13044,40.51,0.0123,2,0.25,0,0
13045,335.84,0.0123,2,0.45,0,0
13046,22.84,0.0123,1,0.03,0,0
13047,29.81,0.0123,2,0.87,0,0
13048,81.5,0.0123,0,0.17,0,0
13049,55.61,0.0123,0,0.26,0,0
13050,34.87,0.0123,2,0.16,0,0
13051,46.15,0.0123,0,0.97,1,1
13052,43.91,0.0123,2,0.17,0,0
13053,16.81,0.0123,2,0.01,0,0
13054,27.04,0.0123,0,0.68,0,0
13055,46.82,0.0123,1,0.51,0,0
13056,9.46,0.0123,2,0.56,0,0
13057,12.03,0.0123,0,0.31,0,0
13058,7.93,0.0123,1,0.05,0,0
13059,252.51,0.0123,0,0.8,1,1
13060,23.41,0.0123,0,0.28,0,0
13061,67.92,0.0123,0,0.96,0,0
13062,70.55,0.0123,0,0.78,0,0
13063,21.76,0.0123,2,0.77,0,0
13064,17.51,0.0123,2,0.1,0,0
13065,65.11,0.0123,0,0.61,0,0
13066,42.86,0.0123,0,0.6,1,0
13067,48.71,0.0123,0,0.18,0,0
13068,75.61,0.0123,0,0.09,0,0
13069,28.11,0.0123,0,0.36,0,0
13070,46.35,0.0123,1,0.17,0,0
13071,32.18,0.0123,1,0.03,1,0
13072,66.34,0.0123,0,0.81,0,0
13073,424.01,0.0123,2,0.89,0,0
13074,13.23,0.0123,2,0.06,1,0
13075,470.16,0.0123,1,0.8,0,1
13076,31.11,0.0123,2,0.48,1,0
13077,33.17,0.0123,2,0.13,0,0
13078,80.16,0.0123,0,0.08,0,0
13079,23.31,0.0123,2,0.61,0,0
13080,18.44,0.0123,0,0.73,1,0
13081,22.9,0.0123,2,0.44,1,0
13082,8.48,0.0123,0,0.47,0,0
13083,32.8,0.0123,2,0.41,0,0
13084,49.84,4.8088,0,0.52,0,0
13085,19.16,0.0123,2,0.8,0,0
13086,23.33,4.8088,0,0.36,0,0
13087,285.58,0.0123,2,0.79,1,0
13088,26.48,0.0123,0,0.42,0,0
13089,10.81,0.0123,0,0.52,0,0
13090,24.27,0.0123,2,0.13,0,0
13091,32.81,0.0123,0,0.7,1,0
13092,7.29,0.0123,2,0.26,1,0
13093,23.81,0.0123,0,0.56,0,0
13094,46.3,0.0123,0,0.71,0,0
13095,39.85,0.0123,0,0.33,0,0
13096,43.19,0.0123,0,0.68,0,0
13097,6.98,0.0123,0,0.11,0,0
13098,12.21,0.0123,2,0.45,0,0
13099,39.81,0.0123,0,0.87,0,0
13100,1598.57,0.0123,2,0.01,1,1
13101,52.05,0.0123,0,0.68,0,0
13102,55.23,0.0123,0,0.84,0,0
13103,21.11,0.0123,0,0.4,0,0
13104,35.21,0.0123,0,0.83,0,0
13105,52.06,0.0123,0,0.33,0,0
13106,65.13,0.0123,2,0.85,0,0
13107,2135.17,0.0123,0,0.72,0,1
13108,14.52,0.0123,2,0.42,0,0
13109,30.39,0.0123,1,0.84,0,0
13110,81.59,0.0123,2,0.35,0,0
13111,9.92,0.0123,1,0.7,0,0
13112,28.28,0.0123,2,0.63,0,0
13113,33.1,0.0123,0,0.85,1,1
13114,1590.45,0.0123,1,0.99,0,1
13115,61.47,0.0123,2,0.35,1,0
13116,40.55,0.0123,0,0.8,0,0
13117,37.43,0.0123,0,0.9,0,0
13118,22.82,0.0123,2,0.15,1,0
13119,136.43,0.0123,1,0.15,0,0
13120,685.64,0.0123,1,0.0,0,0
13121,6321.88,0.0123,0,0.56,0,1
13122,39.64,0.0123,0,0.02,0,0
13123,66.85,0.0123,2,0.92,0,0
13124,52.83,0.0123,1,0.16,0,0
13125,9.99,0.0123,2,0.17,0,0
13126,62.75,0.0123,1,0.05,0,0
13127,68.14,0.0123,2,0.88,1,1
13128,24.66,0.0123,0,0.2,0,0
13129,38.9,0.0123,2,0.89,1,1
13130,76.04,0.0123,0,0.23,0,0
13131,398.43,0.0123,0,0.48,0,0
13132,15.83,0.0123,2,0.62,0,0
13133,1261.19,0.0123,0,0.42,1,1
13134,53.75,0.0123,2,0.87,0,0
13135,27.26,0.0123,2,0.09,0,0
13136,42.08,0.0123,0,0.67,0,0
13137,272.61,0.0123,0,0.89,0,0
13138,27.97,0.0123,1,0.73,0,0
13139,90.62,0.0123,1,0.7,1,0
13140,527.5,0.0123,2,0.21,0,0
13141,15.68,4.8088,0,0.93,1,1
13142,27.42,0.0123,2,0.56,1,0
13143,1372.64,0.0123,0,0.11,0,1
13144,99.85,0.0123,2,0.75,0,0
13145,35.66,4.8088,2,0.14,1,1
13146,27.45,0.0123,2,0.62,0,0
13147,26.7,0.0123,2,0.24,0,0
13148,28.05,0.0123,0,0.18,0,0
13149,1867.78,0.0123,2,0.24,0,1
13150,21.36,0.0123,2,0.8,0,0
13151,211.71,0.0123,0,0.73,0,0
13152,36.14,0.0123,2,0.62,0,0
13153,23.83,0.0123,0,0.92,0,0
13154,29.23,0.0123,0,0.4,0,0
13155,60.15,0.0123,0,0.26,0,0
13156,64.72,0.0123,1,0.42,0,0
13157,10.93,0.0123,2,0.78,0,0
13158,2756.63,0.0123,0,0.09,0,1
13159,57.16,0.0123,0,0.5,0,0
13160,26.35,0.0123,2,0.96,0,0
13161,14.41,0.0123,2,0.62,0,0
13162,27.73,0.0123,0,0.36,0,0
13163,36.03,0.0123,2,0.07,0,0
13164,22.88,0.0123,2,0.25,0,0
13165,163.37,0.0123,0,0.55,0,0
13166,645.6,0.0123,0,0.33,0,0
13167,31.37,0.0123,0,0.74,0,0
13168,29.38,0.0123,2,0.26,0,0
13169,120.61,0.0123,2,0.49,0,0
13170,30.64,0.0123,0,0.45,0,0
13171,21.63,0.0123,2,0.17,0,0
13172,45.5,0.0123,2,0.97,1,1
13173,31.62,0.0123,2,0.06,0,0
13174,1745.26,0.0123,2,0.68,0,1
13175,116.39,0.0123,0,0.94,0,0
13176,29.7,0.0123,2,0.35,0,0
13177,26.34,0.0123,0,0.61,0,0
13178,56.78,0.0123,2,0.48,0,0
13179,1514.96,0.0123,0,0.14,0,1
13180,96.2,0.0123,0,0.85,0,0
13181,49.52,0.0123,0,0.39,0,0
13182,689.45,0.0123,2,0.75,1,0
13183,25.49,0.0123,2,0.32,0,0
13184,41.34,0.0123,2,0.86,0,0
13185,51.68,0.0123,0,0.09,1,0
13186,23.6,0.0123,0,0.11,0,0
13187,287.73,0.0123,1,0.71,0,0
13188,14.96,0.0123,2,0.54,0,0
13189,33.5,4.8088,2,0.99,0,1
13190,26.86,0.0123,0,0.08,0,0
13191,19.93,0.0123,2,0.25,1,0
13192,67.08,0.0123,0,0.84,0,0
13193,2296.92,0.0123,2,0.54,1,1
13194,2042.66,0.0123,0,0.57,1,1
13195,36.41,0.0123,0,0.58,0,0
13196,477.03,0.0123,0,0.76,1,1
13197,29.41,0.0123,2,0.32,0,0
13198,1505.78,0.0123,0,0.39,0,0
13199,53.11,0.0123,2,0.98,0,0
13200,8.5,0.0123,1,0.23,0,0
13201,44.3,0.0123,2,0.09,1,0
13202,12.46,0.0123,0,0.39,1,0
13203,15.65,0.0123,0,0.8,0,0
13204,480.42,0.0123,0,0.54,1,1
13205,20.64,0.0123,2,0.56,0,0
13206,33.18,0.0123,0,0.11,0,0
13207,446.24,0.0123,0,0.36,0,0
13208,64.3,0.0123,0,0.34,0,0
13209,32.62,0.0123,1,0.31,0,0
13210,83.57,0.0123,2,0.82,0,0
13211,24.0,0.0123,2,0.89,0,0
13212,70.64,0.0123,2,0.98,1,1
13213,16.61,0.0123,0,0.94,1,1
13214,24.01,0.0123,2,0.77,0,0
13215,20.58,0.0123,2,0.87,0,0
13216,35.56,0.0123,2,0.04,0,0
13217,55.3,0.0123,2,0.8,0,0
13218,70.61,0.0123,0,0.16,0,0
13219,43.91,0.0123,0,0.21,0,0
13220,28.37,0.0123,2,0.24,1,0
13221,78.86,0.0123,0,0.08,0,0
13222,17.66,0.0123,0,0.71,0,0
13223,14.22,0.0123,2,0.39,0,0
13224,13.96,0.0123,0,0.52,1,0
13225,48.97,0.0123,1,0.46,0,0
13226,56.75,0.0123,0,0.86,0,0
13227,18.52,0.0123,2,0.49,1,0
13228,43.83,0.0123,2,0.99,0,0
13229,18.49,0.0123,0,0.0,0,0
13230,18.35,4.8088,2,0.16,0,0
13231,42.25,0.0123,0,0.43,0,0
13232,348.65,0.0123,0,0.68,0,0
13233,65.66,0.0123,2,0.87,0,0
13234,13.21,0.0123,2,0.88,0,0
13235,13.88,0.0123,0,0.87,1,1
13236,36.13,0.0123,2,0.96,0,0
13237,36.54,0.0123,2,0.19,0,0
13238,45.14,0.0123,2,0.89,0,0
13239,22.23,0.0123,2,0.12,0,0
13240,25.11,0.0123,1,0.9,1,1
13241,44.59,0.0123,2,0.38,0,0
13242,20.25,0.0123,1,0.63,0,0
13243,59.75,0.0123,0,0.8,0,0
13244,23.83,0.0123,0,0.56,0,0
13245,25.37,0.0123,0,0.88,0,0
13246,39.37,0.0123,0,0.71,0,0
13247,11.39,0.0123,0,0.79,1,0
13248,33.04,0.0123,0,0.34,0,0
13249,41.63,0.0123,2,0.66,0,0
13250,47.68,0.0123,0,0.07,0,0
13251,70.76,0.0123,2,0.93,1,1
13252,29.17,0.0123,2,0.84,0,0
13253,27.0,0.0123,0,0.69,0,0
13254,34.12,0.0123,2,0.76,0,0
13255,52.01,4.8088,2,0.89,1,1
13256,16.7,0.0123,2,0.74,0,0
13257,24.39,0.0123,2,0.64,1,0
13258,657.14,0.0123,0,0.24,1,0
13259,37.74,0.0123,2,0.55,0,0
13260,3728.32,0.0123,1,0.54,0,1
13261,1375.61,0.0123,2,0.28,0,1
13262,47.65,0.0123,0,0.64,0,0
13263,63.53,0.0123,2,0.84,0,0
13264,93.18,0.0123,2,0.18,0,0
13265,60.98,0.0123,2,0.23,1,0
13266,58.34,0.0123,2,0.12,0,0
13267,34.96,0.0123,0,0.34,0,0
13268,361.38,4.8088,2,0.29,0,0
13269,30.53,0.0123,0,0.69,0,0
13270,108.19,0.0123,0,0.1,0,0
13271,22.58,0.0123,2,0.35,0,0
13272,49.07,0.0123,2,0.8,0,0
13273,55.06,0.0123,0,0.32,1,0
13274,2376.28,0.0123,0,0.98,0,1
13275,25.76,0.0123,0,0.69,0,0
13276,11.21,0.0123,0,0.83,0,0
13277,55.82,0.0123,0,0.22,1,0
13278,47.32,0.0123,2,0.28,0,0
13279,13.95,0.0123,2,0.36,0,0
13280,23.92,0.0123,0,0.55,0,0
13281,28.96,0.0123,1,0.91,1,1
13282,59.2,0.0123,0,0.31,0,0
13283,42.21,0.0123,2,0.59,0,0
13284,90.26,0.0123,2,0.51,0,0
13285,832.79,0.0123,2,0.35,0,0
13286,5974.85,0.0123,2,0.24,0,1
13287,51.07,0.0123,2,0.85,0,0
13288,7.82,0.0123,2,0.18,0,0
13289,41.46,0.0123,2,0.68,0,0
13290,34.13,0.0123,2,0.42,1,0
13291,47.77,4.8088,2,0.84,0,1
13292,29.31,0.0123,0,0.86,1,1
13293,20.84,0.0123,2,0.58,0,0
13294,28.78,0.0123,0,0.14,0,0
13295,33.58,0.0123,2,0.62,1,0
13296,60.97,0.0123,2,0.17,0,0
13297,29.02,0.0123,0,0.7,0,0
13298,20.85,0.0123,0,0.89,0,0
13299,29.03,0.0123,0,0.31,1,0
13300,24.32,0.0123,0,0.62,0,0
13301,22.31,0.0123,2,0.56,0,0
13302,40.66,0.0123,2,0.82,0,0
13303,64.24,0.0123,2,0.83,0,0
13304,23.95,0.0123,1,0.62,0,0
13305,39.51,4.8088,2,0.95,1,1
13306,99.2,0.0123,0,0.91,1,1
13307,41.27,0.0123,1,0.36,0,0
13308,44.39,0.0123,0,0.55,0,0
13309,31.83,0.0123,0,0.56,0,0
13310,2007.99,0.0123,0,0.81,0,1
13311,395.19,0.0123,1,0.41,0,0
13312,19.54,0.0123,2,0.74,0,0
13313,448.14,0.0123,0,0.96,0,1
13314,57.21,0.0123,2,0.16,0,0
13315,16.72,0.0123,2,0.39,0,0
13316,31.55,0.0123,2,0.34,1,0
13317,83.17,0.0123,0,0.4,0,0
13318,40.81,0.0123,0,0.46,0,0
13319,10.83,0.0123,2,0.52,0,0
13320,3711.94,0.0123,1,0.49,0,1
13321,35.92,0.0123,2,0.87,1,1
13322,395.94,0.0123,0,0.81,1,1
13323,35.01,0.0123,0,0.45,1,0
13324,47.41,0.0123,2,0.81,0,0
13325,190.67,0.0123,2,0.83,0,0
13326,30.25,0.0123,2,0.7,0,0
13327,94.92,0.0123,0,0.93,0,0
13328,16.59,0.0123,2,0.7,0,0
13329,43.63,0.0123,2,0.5,1,0
13330,40.63,0.0123,2,0.73,0,0
13331,24.73,4.8088,2,0.0,0,0
13332,63.87,0.0123,0,0.89,0,0
13333,6.2,0.0123,2,0.81,1,1
13334,281.25,0.0123,1,0.46,0,0
13335,28.14,0.0123,0,0.21,0,0
13336,6.01,0.0123,0,0.01,0,0
13337,23.13,0.0123,0,0.11,0,0
13338,22.85,0.0123,0,0.59,0,0
13339,7.56,0.0123,2,0.21,1,0
13340,21.79,0.0123,0,0.75,0,0
13341,61.6,0.0123,0,0.81,0,0
13342,29.86,0.0123,2,0.63,0,0
13343,48.03,0.0123,0,0.94,0,0
13344,99.24,0.0123,0,0.55,0,0
13345,10.83,0.0123,1,0.75,1,0
13346,33.82,0.0123,0,0.01,0,0
13347,61.52,0.0123,0,0.99,0,0
13348,56.22,0.0123,2,0.06,0,0
13349,84.57,0.0123,2,0.77,0,0
13350,130.62,0.0123,0,0.46,1,0
13351,41.93,0.0123,2,0.77,1,0
13352,105.98,0.0123,1,0.97,0,0
13353,52.94,0.0123,1,0.94,1,1
13354,7.26,0.0123,1,0.48,0,0
13355,65.14,0.0123,0,0.21,1,0
13356,27.47,0.0123,2,0.6,0,0
13357,22.03,0.0123,0,0.82,1,1
13358,12.51,0.0123,0,0.59,0,0
13359,120.97,0.0123,1,0.49,0,0
13360,30.3,0.0123,2,0.13,0,0
13361,38.0,0.0123,2,0.51,0,0
13362,62.95,0.0123,0,0.99,0,0
13363,18.07,0.0123,2,0.0,1,0
13364,21.05,0.0123,2,0.43,0,0
13365,60.74,0.0123,2,0.17,0,0
13366,18.63,0.0123,1,0.52,0,0
13367,2122.75,0.0123,0,0.56,1,1
13368,1698.99,0.0123,0,0.43,0,1
13369,70.0,0.0123,0,0.65,0,0
13370,35.0,0.0123,2,0.63,1,0
13371,30.9,0.0123,2,0.0,0,0
13372,55.4,0.0123,0,0.09,0,0
13373,76.46,0.0123,2,0.43,0,0
13374,21.48,0.0123,0,0.56,1,0
13375,40.77,0.0123,0,0.87,0,0
13376,49.35,4.8088,0,0.21,0,0
13377,825.24,0.0123,0,0.38,0,0
13378,13.88,0.0123,0,0.47,0,0
13379,261.43,0.0123,2,0.0,0,0
13380,992.06,0.0123,2,0.14,1,1
13381,10.32,0.0123,1,0.63,0,0
13382,895.06,0.0123,2,0.22,0,0
13383,14.4,0.0123,0,0.9,1,1
13384,12.71,0.0123,0,0.28,0,0
13385,106.35,0.0123,2,0.56,1,0
13386,13.88,0.0123,2,0.91,0,0
13387,53.39,0.0123,2,0.53,1,0
13388,43.78,0.0123,0,0.96,0,0
13389,13.9,0.0123,2,0.95,0,0
13390,29.5,0.0123,1,0.89,0,0
13391,24.68,0.0123,2,0.03,1,0
13392,30.47,0.0123,0,0.63,0,0
13393,1619.08,0.0123,0,0.25,0,1
13394,38.12,0.0123,0,0.25,0,0
13395,20.42,0.0123,2,0.22,0,0
13396,76.82,0.0123,0,0.53,0,0
