Transaction_ID,Timestamp,Customer_ID,Amount,Merchant_Category,Distance_from_Home,Device_Type,IP_Risk_Score,Avg_Spending_Habit,Is_Weekend,Is_Night_Transaction,Is_Fraud
TRX-010308,2025-02-22 03:18:00,CUST-1746,21.95,Food_Dining,0.0123,Android,0.74,70.2,1,1,0
TRX-010309,2025-01-18 12:54:00,CUST-1237,34.09,Food_Dining,0.0123,Android,0.99,142.92,1,0,0
TRX-010310,2025-03-09 18:17:00,CUST-1288,16.67,Transport,0.0123,iOS,0.63,102.21,1,0,0
TRX-010311,2025-02-23 22:02:00,CUST-1938,94.64,Groceries,0.0123,Web_Browser,0.96,108.86,1,0,0
TRX-010312,2025-02-26 03:06:00,CUST-1723,23.9,Transport,0.0123,iOS,0.51,129.18,0,1,0
TRX-010313,2025-03-24 22:12:00,CUST-1575,648.01,Electronics,0.0123,iOS,0.66,109.82,0,0,0
TRX-010314,2025-03-09 14:51:00,CUST-1591,8.04,Transport,0.0123,Android,0.26,143.95,1,0,0
TRX-010315,2025-03-26 13:27:00,CUST-1719,38.28,Food_Dining,0.0123,iOS,0.5,70.52,0,0,0
TRX-010316,2025-02-01 13:58:00,CUST-1112,39.73,Groceries,0.0123,Android,0.33,72.16,1,0,0
TRX-010317,2025-01-15 13:10:00,CUST-1903,103.88,Online_Services,0.0123,Android,0.16,70.31,0,0,0
TRX-010318,2025-02-08 13:16:00,CUST-1023,27.66,Transport,0.0123,iOS,0.96,108.13,1,0,0
TRX-010319,2025-01-21 20:59:00,CUST-1416,52.92,Groceries,0.0123,iOS,0.75,97.52,0,0,0
TRX-010320,2025-02-23 03:21:00,CUST-1712,45.54,Groceries,0.0123,iOS,0.68,74.27,1,1,0
TRX-010321,2025-02-17 17:01:00,CUST-1033,921.13,Luxury_Goods,0.0123,Android,0.1,52.99,0,0,1
TRX-010322,2025-02-21 17:32:00,CUST-1593,42.33,Online_Services,0.0123,Android,0.13,114.49,0,0,0
TRX-010323,2025-03-22 16:28:00,CUST-1224,32.49,Online_Services,0.0123,Android,0.12,79.57,1,0,0
TRX-010324,2025-02-14 03:40:00,CUST-1610,1360.53,Electronics,0.0123,Android,0.62,116.26,0,1,1
TRX-010325,2025-01-04 01:10:00,CUST-1278,19.22,Food_Dining,0.0123,iOS,0.72,84.37,1,1,0
TRX-010326,2025-03-20 21:23:00,CUST-1774,24.76,Food_Dining,4.8088,Android,0.31,80.8,0,0,0
TRX-010327,2025-03-09 03:03:00,CUST-1246,61.29,Groceries,0.0123,Android,0.36,78.49,1,1,0
TRX-010328,2025-02-16 10:36:00,CUST-1433,34.21,Groceries,0.0123,iOS,0.02,146.22,1,0,0
TRX-010329,2025-03-28 12:42:00,CUST-1391,50.59,Food_Dining,0.0123,iOS,0.3,112.91,0,0,0
TRX-010330,2025-02-04 18:48:00,CUST-1386,13.14,Transport,0.0123,Android,0.94,97.42,0,0,0
TRX-010331,2025-02-05 23:08:00,CUST-1864,37.91,Groceries,0.0123,Android,0.72,129.82,0,0,0
TRX-010332,2025-03-28 01:58:00,CUST-1626,77.95,Groceries,0.0123,iOS,0.6,95.78,0,1,0
TRX-010333,2025-02-24 12:17:00,CUST-1781,5.37,Transport,0.0123,Android,0.25,94.34,0,0,0
TRX-010334,2025-01-27 09:52:00,CUST-1521,66.1,Groceries,0.0123,Android,0.05,86.79,0,0,0
TRX-010335,2025-02-16 05:08:00,CUST-1985,36.86,Groceries,0.0123,Web_Browser,0.95,88.29,1,0,0
TRX-010336,2025-02-16 09:36:00,CUST-1746,23.12,Food_Dining,0.0123,iOS,0.54,96.43,1,0,0
TRX-010337,2025-01-25 11:06:00,CUST-1018,247.15,Electronics,0.0123,iOS,0.35,45.25,1,0,0
TRX-010338,2025-01-25 11:00:00,CUST-1988,129.48,Groceries,0.0123,iOS,0.24,110.97,1,0,0
TRX-010339,2025-01-06 06:04:00,CUST-1521,79.1,Groceries,0.0123,Android,0.94,127.61,0,0,0
TRX-010340,2025-03-14 21:16:00,CUST-1889,16.49,Transport,0.0123,Android,0.48,98.41,0,0,0
TRX-010341,2025-01-14 05:20:00,CUST-1125,34.69,Food_Dining,0.0123,iOS,0.32,68.99,0,0,0
TRX-010342,2025-03-22 12:39:00,CUST-1758,51.59,Online_Services,0.0123,Web_Browser,0.12,89.33,1,0,0
TRX-010343,2025-01-26 23:28:00,CUST-1758,17.0,Groceries,0.0123,iOS,0.51,122.69,1,0,0
TRX-010344,2025-01-17 02:34:00,CUST-1435,29.79,Food_Dining,0.0123,Android,0.84,99.88,0,1,1
TRX-010345,2025-01-12 08:43:00,CUST-1316,11.54,Transport,0.0123,iOS,0.45,121.6,1,0,0
TRX-010346,2025-01-26 17:07:00,CUST-1187,11.69,Transport,0.0123,Android,0.73,130.97,1,0,0
TRX-010347,2025-03-20 06:54:00,CUST-1761,81.93,Groceries,0.0123,Android,0.77,112.67,0,0,0
TRX-010348,2025-01-10 01:11:00,CUST-1999,360.69,Electronics,0.0123,iOS,0.08,104.13,0,1,0
TRX-010349,2025-03-02 17:56:00,CUST-1827,73.07,Groceries,0.0123,Web_Browser,0.71,146.16,1,0,0
TRX-010350,2025-02-27 10:53:00,CUST-1469,35.7,Groceries,4.8088,Android,0.21,73.29,0,0,0
TRX-010351,2025-02-09 09:28:00,CUST-1579,455.35,Electronics,0.0123,Android,0.52,119.47,1,0,0
TRX-010352,2025-03-14 09:20:00,CUST-1342,97.38,Groceries,0.0123,iOS,0.18,81.48,0,0,0
TRX-010353,2025-02-16 09:33:00,CUST-1191,500.46,Electronics,0.0123,iOS,0.92,124.37,1,0,0
TRX-010354,2025-03-20 10:02:00,CUST-1887,49.37,Food_Dining,0.0123,iOS,0.63,91.73,0,0,0
TRX-010355,2025-02-03 17:42:00,CUST-1394,2461.04,Luxury_Goods,0.0123,iOS,0.06,174.46,0,0,1
TRX-010356,2025-02-27 16:40:00,CUST-1750,92.65,Food_Dining,0.0123,Android,0.77,198.3,0,0,0
TRX-010357,2025-03-11 19:30:00,CUST-1609,35.36,Food_Dining,0.0123,Web_Browser,0.27,146.69,0,0,0
TRX-010358,2025-02-02 12:34:00,CUST-1499,123.88,Groceries,0.0123,Android,0.31,86.72,1,0,0
TRX-010359,2025-02-16 13:35:00,CUST-1252,10.51,Transport,0.0123,Android,0.5,43.04,1,0,0
TRX-010360,2025-02-01 06:43:00,CUST-1801,39.45,Online_Services,0.0123,Android,0.11,156.5,1,0,0
TRX-010361,2025-02-20 18:11:00,CUST-1582,2007.89,Luxury_Goods,0.0123,iOS,0.9,81.65,0,0,1
TRX-010362,2025-01-25 09:59:00,CUST-1065,85.67,Groceries,0.0123,iOS,0.71,113.74,1,0,0
TRX-010363,2025-01-22 05:15:00,CUST-1194,3509.56,Luxury_Goods,0.0123,iOS,0.47,38.71,0,0,1
TRX-010364,2025-01-21 14:54:00,CUST-1859,66.5,Groceries,0.0123,Android,0.99,160.6,0,0,0
TRX-010365,2025-01-25 07:05:00,CUST-1145,4012.18,Luxury_Goods,0.0123,Android,0.75,111.16,1,0,1
TRX-010366,2025-01-09 23:55:00,CUST-1765,30.24,Food_Dining,0.0123,Android,0.27,86.86,0,0,0
TRX-010367,2025-03-15 09:54:00,CUST-1252,75.25,Groceries,0.0123,iOS,1.0,76.73,1,0,0
TRX-010368,2025-02-14 05:01:00,CUST-1990,36.85,Groceries,0.0123,Android,0.92,144.25,0,0,0
TRX-010369,2025-02-25 15:34:00,CUST-1903,37.89,Online_Services,0.0123,iOS,0.31,101.68,0,0,0
TRX-010370,2025-01-04 16:15:00,CUST-1631,40.53,Food_Dining,0.0123,Android,0.55,69.03,1,0,0
TRX-010371,2025-03-10 08:23:00,CUST-1768,30.23,Food_Dining,0.0123,Web_Browser,0.84,135.16,0,0,0
TRX-010372,2025-01-19 01:56:00,CUST-1510,19.25,Transport,0.0123,Web_Browser,0.36,125.37,1,1,0
TRX-010373,2025-01-30 22:37:00,CUST-1580,7.85,Transport,0.0123,iOS,0.48,78.98,0,0,0
TRX-010374,2025-03-19 10:52:00,CUST-1719,17.9,Transport,0.0123,iOS,0.66,94.06,0,0,0
TRX-010375,2025-02-19 16:40:00,CUST-1268,1237.61,Luxury_Goods,0.0123,Web_Browser,0.96,79.41,0,0,1
TRX-010376,2025-01-10 20:40:00,CUST-1633,83.28,Online_Services,0.0123,Android,0.82,79.08,0,0,0
TRX-010377,2025-02-17 16:32:00,CUST-1132,21.5,Transport,0.0123,Android,0.66,116.78,0,0,0
TRX-010378,2025-03-30 10:09:00,CUST-1105,26.73,Transport,0.0123,iOS,0.72,151.5,1,0,0
TRX-010379,2025-03-18 14:19:00,CUST-1202,46.5,Food_Dining,0.0123,Android,0.1,122.11,0,0,0
TRX-010380,2025-02-07 00:59:00,CUST-1052,1022.0,Luxury_Goods,0.0123,Android,0.68,158.39,0,1,1
TRX-010381,2025-01-05 14:30:00,CUST-1469,20.1,Food_Dining,4.8088,Android,0.43,127.64,1,0,0
TRX-010382,2025-01-02 10:48:00,CUST-1685,102.46,Food_Dining,0.0123,iOS,0.63,119.52,0,0,0
TRX-010383,2025-01-23 09:36:00,CUST-1984,920.75,Electronics,0.0123,Android,0.23,105.44,0,0,0
TRX-010384,2025-02-10 23:12:00,CUST-1824,22.9,Transport,0.0123,Android,0.83,54.75,0,0,0
TRX-010385,2025-03-01 10:44:00,CUST-1074,20.42,Online_Services,0.0123,Android,0.83,62.9,1,0,0
TRX-010386,2025-03-12 04:10:00,CUST-1766,8.06,Transport,0.0123,Android,0.89,106.98,0,1,1
TRX-010387,2025-03-31 12:01:00,CUST-1023,51.98,Groceries,0.0123,iOS,0.13,62.02,0,0,0
TRX-010388,2025-01-24 05:46:00,CUST-1872,47.1,Food_Dining,0.0123,iOS,0.66,103.14,0,0,0
TRX-010389,2025-02-13 12:06:00,CUST-1155,23.71,Transport,0.0123,iOS,0.52,113.12,0,0,0
TRX-010390,2025-01-07 11:14:00,CUST-1273,58.93,Food_Dining,0.0123,iOS,0.85,84.96,0,0,0
TRX-010391,2025-02-15 12:29:00,CUST-1339,16.83,Food_Dining,0.0123,iOS,0.05,10.56,1,0,0
TRX-010392,2025-01-19 04:33:00,CUST-1831,51.39,Groceries,0.0123,Android,0.77,77.69,1,1,0
TRX-010393,2025-03-17 21:46:00,CUST-1425,29.66,Groceries,0.0123,iOS,0.97,61.71,0,0,0
TRX-010394,2025-01-07 22:39:00,CUST-1607,2337.81,Luxury_Goods,0.0123,iOS,0.83,78.23,0,0,1
TRX-010395,2025-03-30 23:09:00,CUST-1076,101.76,Groceries,0.0123,Android,0.7,19.77,1,0,0
TRX-010396,2025-02-19 23:48:00,CUST-1049,25.57,Food_Dining,0.0123,Android,0.55,109.68,0,0,0
TRX-010397,2025-01-17 02:05:00,CUST-1987,89.53,Groceries,0.0123,iOS,0.06,88.2,0,1,0
TRX-010398,2025-02-28 09:32:00,CUST-1590,87.42,Groceries,0.0123,Android,0.2,76.64,0,0,0
TRX-010399,2025-01-09 18:09:00,CUST-1005,9.59,Food_Dining,0.0123,Web_Browser,0.74,93.65,0,0,0
TRX-010400,2025-03-16 18:35:00,CUST-1485,28.51,Food_Dining,0.0123,Android,0.61,114.93,1,0,0
TRX-010401,2025-01-25 21:16:00,CUST-1926,77.06,Groceries,0.0123,iOS,0.88,47.67,1,0,0
TRX-010402,2025-03-28 13:51:00,CUST-1465,40.37,Food_Dining,0.0123,Android,0.59,67.31,0,0,0
TRX-010403,2025-01-16 01:15:00,CUST-1879,76.06,Groceries,0.0123,Android,0.64,72.03,0,1,0
TRX-010404,2025-03-31 21:33:00,CUST-1657,25.62,Groceries,0.0123,Android,0.57,89.71,0,0,0
TRX-010405,2025-01-21 16:12:00,CUST-1693,53.32,Groceries,0.0123,Android,0.92,126.08,0,0,0
TRX-010406,2025-01-25 16:12:00,CUST-1664,32.19,Transport,0.0123,iOS,0.4,145.79,1,0,0
TRX-010407,2025-03-27 20:23:00,CUST-1554,1000.86,Electronics,0.0123,iOS,0.42,174.6,0,0,0
TRX-010408,2025-02-06 01:51:00,CUST-1776,15.49,Transport,0.0123,iOS,0.6,93.55,0,1,0
TRX-010409,2025-03-09 07:56:00,CUST-1691,4.71,Transport,0.0123,iOS,0.55,88.19,1,0,0
TRX-010410,2025-03-30 19:02:00,CUST-1290,45.05,Food_Dining,0.0123,iOS,0.57,119.68,1,0,0
TRX-010411,2025-03-09 23:21:00,CUST-1632,36.86,Food_Dining,0.0123,Web_Browser,0.56,92.47,1,0,0
TRX-010412,2025-03-08 05:36:00,CUST-1867,18.57,Transport,0.0123,Android,0.06,101.45,1,0,0
TRX-010413,2025-01-17 09:39:00,CUST-1845,735.15,Electronics,0.0123,iOS,0.47,79.55,0,0,0
TRX-010414,2025-01-02 22:50:00,CUST-1696,9.93,Transport,0.0123,Android,0.29,97.56,0,0,0
TRX-010415,2025-03-07 23:41:00,CUST-1055,32.21,Transport,0.0123,Android,0.43,95.8,0,0,0
TRX-010416,2025-01-14 12:57:00,CUST-1694,77.8,Groceries,0.0123,Android,0.65,120.35,0,0,0
TRX-010417,2025-02-22 23:09:00,CUST-1560,57.98,Online_Services,0.0123,iOS,0.55,105.35,1,0,0
TRX-010418,2025-02-05 00:28:00,CUST-1050,18.54,Transport,0.0123,Android,0.9,139.83,0,1,1
TRX-010419,2025-01-09 07:35:00,CUST-1736,12.35,Transport,0.0123,Android,0.86,38.31,0,0,0
TRX-010420,2025-01-22 07:46:00,CUST-1948,9.82,Transport,0.0123,Web_Browser,0.61,87.7,0,0,0
TRX-010421,2025-01-28 23:42:00,CUST-1177,95.34,Groceries,0.0123,iOS,0.18,109.61,0,0,0
TRX-010422,2025-03-28 13:44:00,CUST-1152,47.0,Transport,0.0123,Android,0.48,104.97,0,0,0
TRX-010423,2025-03-13 13:43:00,CUST-1275,54.9,Groceries,4.8088,Android,0.72,154.38,0,0,0
TRX-010424,2025-01-01 15:53:00,CUST-1010,36.45,Food_Dining,0.0123,iOS,0.6,102.19,0,0,0
TRX-010425,2025-02-05 01:37:00,CUST-1503,56.57,Groceries,0.0123,Android,0.93,64.74,0,1,1
TRX-010426,2025-03-10 14:03:00,CUST-1199,53.84,Online_Services,0.0123,Android,0.85,128.42,0,0,0
TRX-010427,2025-03-12 15:12:00,CUST-1198,25.56,Online_Services,0.0123,iOS,0.5,119.64,0,0,0
TRX-010428,2025-02-12 15:35:00,CUST-1984,13.41,Transport,0.0123,iOS,0.66,101.23,0,0,0
TRX-010429,2025-03-25 10:10:00,CUST-1156,404.56,Electronics,0.0123,iOS,0.07,119.26,0,0,0
TRX-010430,2025-01-10 16:06:00,CUST-1668,97.58,Groceries,0.0123,iOS,0.16,81.55,0,0,0
TRX-010431,2025-02-08 05:21:00,CUST-1220,13.44,Food_Dining,0.0123,Android,0.34,108.43,1,0,0
TRX-010432,2025-03-19 01:55:00,CUST-1324,28.47,Groceries,0.0123,Android,0.6,80.49,0,1,0
TRX-010433,2025-01-03 04:22:00,CUST-1004,29.24,Transport,0.0123,Android,0.73,161.67,0,1,0
TRX-010434,2025-01-20 10:32:00,CUST-1409,47.62,Food_Dining,0.0123,iOS,0.15,77.24,0,0,0
TRX-010435,2025-01-04 19:03:00,CUST-1921,8.41,Transport,0.0123,iOS,0.96,127.71,1,0,0
TRX-010436,2025-01-16 19:15:00,CUST-1026,32.79,Groceries,0.0123,Android,0.31,145.38,0,0,0
TRX-010437,2025-03-14 21:27:00,CUST-1760,81.48,Groceries,0.0123,iOS,0.23,88.86,0,0,0
TRX-010438,2025-03-27 04:43:00,CUST-1462,20.37,Groceries,0.0123,iOS,0.28,98.1,0,1,0
TRX-010439,2025-03-01 14:28:00,CUST-1979,836.48,Electronics,0.0123,iOS,0.03,132.99,1,0,0
TRX-010440,2025-02-07 05:48:00,CUST-1322,12.63,Transport,0.0123,iOS,0.62,104.16,0,0,0
TRX-010441,2025-01-24 05:11:00,CUST-1029,17.32,Food_Dining,0.0123,iOS,0.36,96.8,0,0,0
TRX-010442,2025-01-30 10:25:00,CUST-1967,41.29,Groceries,0.0123,iOS,0.46,150.95,0,0,0
TRX-010443,2025-01-31 14:21:00,CUST-1232,10.45,Transport,0.0123,iOS,0.47,60.42,0,0,0
TRX-010444,2025-02-12 16:17:00,CUST-1522,46.19,Groceries,4.8088,Android,0.62,101.42,0,0,0
TRX-010445,2025-01-30 17:28:00,CUST-1356,306.37,Electronics,0.0123,Android,0.55,111.59,0,0,0
TRX-010446,2025-02-08 07:58:00,CUST-1114,34.8,Groceries,0.0123,iOS,0.19,147.18,1,0,0
TRX-010447,2025-01-07 19:11:00,CUST-1650,40.37,Food_Dining,0.0123,Android,0.5,99.85,0,0,0
TRX-010448,2025-02-03 10:40:00,CUST-1030,34.78,Groceries,0.0123,Android,0.36,89.16,0,0,0
TRX-010449,2025-03-03 05:28:00,CUST-1092,64.68,Groceries,0.0123,iOS,0.97,140.19,0,0,0
TRX-010450,2025-03-03 14:12:00,CUST-1954,2404.25,Luxury_Goods,0.0123,iOS,0.29,96.05,0,0,1
TRX-010451,2025-02-06 15:55:00,CUST-1220,53.6,Online_Services,0.0123,iOS,0.44,95.59,0,0,0
TRX-010452,2025-02-09 01:05:00,CUST-1310,1597.86,Luxury_Goods,0.0123,iOS,0.92,130.46,1,1,1
TRX-010453,2025-03-28 11:04:00,CUST-1026,35.17,Online_Services,0.0123,Web_Browser,0.96,102.2,0,0,0
TRX-010454,2025-03-06 08:36:00,CUST-1779,645.17,Electronics,0.0123,iOS,0.73,96.27,0,0,0
TRX-010455,2025-03-08 02:39:00,CUST-1628,17.09,Transport,0.0123,iOS,0.4,134.36,1,1,0
TRX-010456,2025-03-07 16:08:00,CUST-1935,366.07,Electronics,0.0123,Android,0.27,97.81,0,0,0
TRX-010457,2025-03-13 07:37:00,CUST-1922,13.06,Transport,0.0123,Android,0.09,74.2,0,0,0
TRX-010458,2025-01-11 09:43:00,CUST-1131,36.46,Transport,0.0123,Android,0.28,76.53,1,0,0
TRX-010459,2025-02-04 04:41:00,CUST-1026,6.58,Transport,0.0123,Android,0.48,56.1,0,1,0
TRX-010460,2025-01-21 19:36:00,CUST-1648,35.59,Groceries,0.0123,Android,0.1,97.71,0,0,0
TRX-010461,2025-03-28 16:50:00,CUST-1328,77.53,Groceries,0.0123,iOS,0.11,80.95,0,0,0
TRX-010462,2025-02-10 11:04:00,CUST-1111,23.81,Transport,0.0123,Android,0.51,80.64,0,0,0
TRX-010463,2025-02-07 02:33:00,CUST-1254,27.75,Food_Dining,0.0123,Android,0.67,112.33,0,1,0
TRX-010464,2025-03-05 02:06:00,CUST-1212,886.38,Electronics,0.0123,Android,0.32,126.1,0,1,1
TRX-010465,2025-03-08 04:08:00,CUST-1310,32.13,Food_Dining,0.0123,Android,0.46,75.22,1,1,0
TRX-010466,2025-03-12 10:10:00,CUST-1233,15.3,Transport,0.0123,iOS,0.42,126.14,0,0,0
TRX-010467,2025-01-24 06:28:00,CUST-1212,33.54,Online_Services,0.0123,iOS,0.3,126.52,0,0,0
TRX-010468,2025-03-19 21:25:00,CUST-1098,55.43,Groceries,0.0123,iOS,0.51,93.56,0,0,0
TRX-010469,2025-02-12 07:00:00,CUST-1862,42.99,Groceries,0.0123,Android,0.07,92.43,0,0,0
TRX-010470,2025-01-28 21:22:00,CUST-1496,53.69,Transport,0.0123,Web_Browser,0.13,116.87,0,0,0
TRX-010471,2025-03-13 20:12:00,CUST-1689,32.12,Groceries,0.0123,Web_Browser,0.96,88.57,0,0,0
TRX-010472,2025-02-08 01:10:00,CUST-1810,44.06,Food_Dining,0.0123,Android,0.3,124.23,1,1,0
TRX-010473,2025-03-14 02:19:00,CUST-1226,9.06,Transport,0.0123,Android,0.47,82.85,0,1,0
TRX-010474,2025-03-01 13:04:00,CUST-1582,356.97,Electronics,0.0123,iOS,0.91,74.72,1,0,0
TRX-010475,2025-02-02 02:01:00,CUST-1277,2449.74,Luxury_Goods,0.0123,Web_Browser,0.66,100.22,1,1,1
TRX-010476,2025-03-12 20:30:00,CUST-1225,26.38,Food_Dining,0.0123,iOS,0.74,136.8,0,0,0
TRX-010477,2025-03-19 17:50:00,CUST-1426,369.35,Electronics,0.0123,Web_Browser,0.17,99.98,0,0,0
TRX-010478,2025-01-23 15:01:00,CUST-1118,80.64,Groceries,0.0123,iOS,0.83,65.64,0,0,0
TRX-010479,2025-01-14 01:18:00,CUST-1208,30.64,Online_Services,0.0123,Android,0.12,106.91,0,1,0
TRX-010480,2025-03-31 09:00:00,CUST-1798,34.27,Groceries,0.0123,Android,0.32,103.17,0,0,0
TRX-010481,2025-03-31 04:35:00,CUST-1237,44.29,Online_Services,0.0123,iOS,0.85,97.08,0,1,1
TRX-010482,2025-02-26 14:17:00,CUST-1394,64.57,Groceries,0.0123,iOS,0.9,100.57,0,0,0
TRX-010483,2025-01-26 12:23:00,CUST-1800,78.56,Groceries,0.0123,Android,0.66,102.32,1,0,0
TRX-010484,2025-02-21 17:33:00,CUST-1733,39.52,Groceries,0.0123,iOS,0.85,76.68,0,0,0
TRX-010485,2025-02-10 18:29:00,CUST-1685,850.22,Electronics,0.0123,iOS,0.69,108.89,0,0,0
TRX-010486,2025-03-27 21:43:00,CUST-1338,24.46,Transport,4.8088,iOS,0.19,75.06,0,0,0
TRX-010487,2025-02-26 16:51:00,CUST-1803,5.64,Transport,0.0123,Android,0.33,103.41,0,0,0
TRX-010488,2025-01-07 11:29:00,CUST-1761,55.3,Groceries,0.0123,Android,0.13,94.65,0,0,0
TRX-010489,2025-01-02 18:20:00,CUST-1109,599.31,Electronics,0.0123,Android,0.53,82.78,0,0,0
TRX-010490,2025-03-14 11:32:00,CUST-1480,22.5,Food_Dining,0.0123,iOS,0.71,121.1,0,0,0
TRX-010491,2025-01-07 19:01:00,CUST-1317,45.27,Food_Dining,0.0123,iOS,0.66,86.66,0,0,0
TRX-010492,2025-01-12 14:52:00,CUST-1503,23.96,Online_Services,0.0123,Android,0.85,82.36,1,0,0
TRX-010493,2025-03-11 15:37:00,CUST-1927,12.84,Groceries,0.0123,Web_Browser,0.66,83.4,0,0,0
TRX-010494,2025-03-20 01:22:00,CUST-1139,25.26,Food_Dining,0.0123,Web_Browser,0.72,108.12,0,1,0
TRX-010495,2025-03-19 04:18:00,CUST-1666,23.63,Groceries,0.0123,iOS,0.61,137.79,0,1,0
TRX-010496,2025-01-06 16:49:00,CUST-1283,34.75,Groceries,0.0123,iOS,0.33,86.61,0,0,0
TRX-010497,2025-02-18 06:00:00,CUST-1858,23.33,Food_Dining,0.0123,Web_Browser,0.32,103.81,0,0,0
TRX-010498,2025-01-23 23:13:00,CUST-1282,486.64,Electronics,0.0123,iOS,0.52,100.24,0,0,0
TRX-010499,2025-02-11 21:37:00,CUST-1482,119.6,Groceries,0.0123,Android,0.95,122.96,0,0,0
TRX-010500,2025-03-25 14:17:00,CUST-1270,3119.35,Luxury_Goods,0.0123,iOS,0.7,138.46,0,0,1
TRX-010501,2025-02-14 01:20:00,CUST-1383,136.93,Groceries,0.0123,iOS,0.24,84.83,0,1,0
TRX-010502,2025-02-26 02:42:00,CUST-1011,11.48,Transport,0.0123,iOS,0.73,104.35,0,1,0
TRX-010503,2025-02-12 12:06:00,CUST-1112,6.16,Transport,0.0123,Android,0.79,117.27,0,0,0
TRX-010504,2025-03-27 23:30:00,CUST-1657,34.78,Groceries,0.0123,iOS,0.6,77.42,0,0,0
TRX-010505,2025-03-23 10:41:00,CUST-1552,90.68,Groceries,4.8088,Android,0.51,146.14,1,0,0
TRX-010506,2025-02-18 12:20:00,CUST-1455,110.38,Groceries,0.0123,Android,0.28,128.34,0,0,0
TRX-010507,2025-03-31 06:51:00,CUST-1886,2888.84,Luxury_Goods,0.0123,iOS,0.37,99.1,0,0,1
TRX-010508,2025-01-12 00:06:00,CUST-1824,12.11,Transport,0.0123,Android,0.29,126.67,1,1,0
TRX-010509,2025-02-26 09:06:00,CUST-1516,496.32,Electronics,0.0123,iOS,0.34,133.99,0,0,0
TRX-010510,2025-03-25 13:04:00,CUST-1622,43.15,Groceries,0.0123,iOS,0.46,65.1,0,0,0
TRX-010511,2025-02-24 21:15:00,CUST-1006,17.27,Transport,0.0123,iOS,0.23,78.53,0,0,0
TRX-010512,2025-03-02 03:34:00,CUST-1767,879.98,Luxury_Goods,0.0123,Android,0.49,92.4,1,1,1
TRX-010513,2025-03-29 19:17:00,CUST-1017,58.44,Groceries,0.0123,iOS,0.83,79.44,1,0,0
TRX-010514,2025-03-21 03:05:00,CUST-1829,1217.14,Electronics,0.0123,Android,0.7,126.42,0,1,1
TRX-010515,2025-03-02 14:26:00,CUST-1774,23.58,Food_Dining,0.0123,iOS,0.62,128.79,1,0,0
TRX-010516,2025-01-22 10:04:00,CUST-1618,13.49,Transport,0.0123,Android,0.45,53.26,0,0,0
TRX-010517,2025-01-17 14:43:00,CUST-1190,355.27,Electronics,0.0123,iOS,0.1,115.52,0,0,0
TRX-010518,2025-02-21 16:12:00,CUST-1203,6.3,Transport,0.0123,Android,0.62,85.41,0,0,0
TRX-010519,2025-02-10 00:31:00,CUST-1747,20.37,Transport,0.0123,Web_Browser,0.28,68.88,0,1,0
TRX-010520,2025-01-09 00:55:00,CUST-1853,26.84,Food_Dining,0.0123,Web_Browser,0.16,98.88,0,1,0
TRX-010521,2025-01-05 15:06:00,CUST-1698,974.78,Electronics,0.0123,iOS,0.55,86.75,1,0,0
TRX-010522,2025-03-04 12:49:00,CUST-1472,40.12,Groceries,0.0123,Web_Browser,0.19,68.89,0,0,0
TRX-010523,2025-01-17 07:33:00,CUST-1745,2764.59,Luxury_Goods,0.0123,Android,0.2,88.46,0,0,1
TRX-010524,2025-03-08 05:18:00,CUST-1168,25.43,Groceries,4.8088,iOS,0.53,122.76,1,0,0
TRX-010525,2025-03-16 03:00:00,CUST-1673,34.91,Groceries,0.0123,Android,0.81,48.74,1,1,1
TRX-010526,2025-01-07 19:09:00,CUST-1302,30.69,Groceries,0.0123,Android,0.53,85.94,0,0,0
TRX-010527,2025-02-14 22:55:00,CUST-1923,3453.9,Luxury_Goods,0.0123,Android,0.12,85.46,0,0,1
TRX-010528,2025-02-26 14:19:00,CUST-1369,27.38,Food_Dining,0.0123,iOS,0.35,108.64,0,0,0
TRX-010529,2025-01-19 00:07:00,CUST-1129,25.6,Online_Services,0.0123,Android,0.47,38.5,1,1,0
TRX-010530,2025-02-16 05:52:00,CUST-1414,3987.95,Luxury_Goods,0.0123,Android,0.78,115.55,1,0,1
TRX-010531,2025-03-13 18:32:00,CUST-1168,28.09,Online_Services,0.0123,Android,0.53,75.91,0,0,0
TRX-010532,2025-03-15 15:33:00,CUST-1820,38.04,Food_Dining,0.0123,Android,0.62,84.99,1,0,0
TRX-010533,2025-03-25 12:12:00,CUST-1795,1489.58,Electronics,0.0123,iOS,0.17,94.24,0,0,0
TRX-010534,2025-03-30 19:43:00,CUST-1353,37.24,Food_Dining,0.0123,Android,0.74,116.52,1,0,0
TRX-010535,2025-01-26 12:26:00,CUST-1323,17.87,Transport,0.0123,Web_Browser,0.17,105.8,1,0,0
TRX-010536,2025-01-07 21:31:00,CUST-1667,50.35,Food_Dining,0.0123,Web_Browser,0.78,100.22,0,0,0
TRX-010537,2025-03-04 09:26:00,CUST-1241,9.73,Transport,0.0123,iOS,0.36,81.52,0,0,0
TRX-010538,2025-01-22 05:21:00,CUST-1211,323.5,Electronics,0.0123,Android,0.73,83.93,0,0,0
TRX-010539,2025-03-17 15:05:00,CUST-1680,51.29,Groceries,0.0123,Android,0.22,81.77,0,0,0
TRX-010540,2025-01-23 16:40:00,CUST-1376,562.13,Electronics,0.0123,iOS,0.34,100.02,0,0,0
